event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SSD2736,03/04/16,2016,2,Political violence,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,,728,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Beselia,Khorr Ghana,7.7883,27.1531,1,Sudan Tribune,International,SPLA/M-IO claim military attacked cantonment areas in Khor Ghana in week of Apr 3.,0,,1633987185
SSD2735,03/04/16,2016,2,Political violence,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,,728,Eastern Africa,South Sudan,Western Equatoria,Maridi,Mboroko,Bushayr,4.8702,29.4283,1,Sudan Tribune,International,SPLA/M-IO claim military attacked cantonment areas in Bushayr in week of Apr 3.,0,,1635196409
SSD2734,02/04/16,2016,2,Political violence,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,,728,Eastern Africa,South Sudan,Western Equatoria,Mundri East,Lozoh,Lanyi,5.2446,30.5088,2,Sudan Tribune,International,SPLA/M-IO claim military attacked rebel positions in Lanyi and Lozo over the weekend.,0,,1613499283
CEN3156,02/04/16,2016,2,Political violence,Battles,Armed clash,Seleka Militia,,3,Seleka Militia,,3,33,,140,Middle Africa,Central African Republic,Nana-Grebizi,Kaga-Bandoro,Kaga-Bandoro,Kaga-Bandoro,6.9904,19.1915,1,RCA (Central African Republic),National,2 people were killed and 4 injured during a knife fight that broke out between former Seleka rebels in Kaga-Bandoro over the weekend. The fight was allegedly over management of a cattle market.,2,,1622068189
SSD2731,31/03/16,2016,1,Political violence,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,,728,Eastern Africa,South Sudan,Western Equatoria,Mundri East,Lozoh,Lanyi,5.2446,30.5088,2,Sudan Tribune,International,"Clashes between military and SPLM/A-IO in Mundri County near Lanyi and Lozo on Mar 31. 2 soldiers killed, several injured.",2,,1613499283
BUR5488,30/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),Police Forces of Burundi (2005-),1,13,,108,Eastern Africa,Burundi,Kirundo,Kirundo,Centre-Urbain,Kirundo,-2.5845,30.0959,1,Xinhua,International,"Gunmen ambushed army officer, killing his guard. Policeman injured by grenade while running away from the ambush.",1,,1572403789
SSD2730,30/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,,728,Eastern Africa,South Sudan,Warrap,Gogrial West,Kuac North,Kuajok,8.3031,27.9814,2,Radio Tamazuj,National,Military officer killed in ambush along Kuajok-Wau road.,1,,1649110879
SSD2726,29/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (South Sudan),,4,Police Forces of South Sudan (2011-),,1,14,,728,Eastern Africa,South Sudan,Eastern Equatoria,Budi,Komiri,Chukudum,4.2297,33.497,1,Radio Tamazuj,National,2 police killed while pursuing cattle raiders.,2,,1649110876
SSD2725,29/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Police Forces of South Sudan (2011-),,1,13,,728,Eastern Africa,South Sudan,Central Equatoria,Juba,Mangalla North,Mangalla,5.2006,31.7692,2,Radio Tamazuj,National,"Gunmen ambush vehicle along Mangala-Juba road, critically injuring wildlife service policeman. Two killed.",2,,1663034107
BUR5474,28/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Burundi),,3,Police Forces of Burundi (2005-),,1,13,,108,Eastern Africa,Burundi,Kirundo,Ntega,Mugendo,Nyange,-2.5277,29.989,1,Undisclosed Source,Local partner-Other,Unknown group shot at police officer returning from Mutwensi camp in Nyange Bushaza.,0,,1571260141
SSD2721,28/03/16,2016,1,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Unity,Leer,Leer,Leer,8.3064,30.1412,2,South Sudan Radio,National,SPLA/M-IO militia ambush SPLA convoy between Miriguir and Rubkuai villages in Leer County. 1 civilian bystander killed.,1,,1632782397
SSD2720,28/03/16,2016,2,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Unity,Koch,Kuachlual,Koch,8.5945,29.9938,2,Radio Tamazuj,National,"Suspected SPLA/M-IO gunmen ambush a car carrying an SPLA brigadier travelling from Bentiu to Leer, attack occurred near Koch. 3 killed. 2 missing.",3,,1649110878
SSD2722,28/03/16,2016,2,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Unidentified Communal Militia (South Sudan),,4,14,,728,Eastern Africa,South Sudan,Unity,Koch,Kuachlual,Koch,8.5945,29.9938,2,Radio Tamazuj,National,Clash between government forces and cattle raiders in Koch County. 2 killed.,2,,1649110878
BUR5463,25/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Burundi),,3,Military Forces of Burundi (2005-),,1,13,,108,Eastern Africa,Burundi,Bujumbura Mairie,Muha,,Musaga,-3.4158,29.3747,1,IWACU,National,Four soldiers injured in a grenade attack while on patrol. Soldiers fired back but attackers escaped.,0,,1644886950
SSD2716,24/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (South Sudan),,4,Unidentified Communal Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Jonglei,Pochalla,Pochalla,Pochalla,7.1881,34.0993,2,Radio Tamazuj,National,"Fourth day of fighting between communal militias from Pochalla North and Pochalla South. 3 killed between Mar 23 and 24 (2 fatalities coded for Mar 23, 1 for Mar 24).",1,,1649110877
SSD2714,23/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (South Sudan),,4,Unidentified Communal Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Jonglei,Pochalla,Pochalla,Pochalla,7.1881,34.0993,2,Radio Tamazuj,National,"Third day of fighting between communal militias from Pochalla North and Pochalla South. 3 killed between Mar 23 and 24 (2 fatalities coded for Mar 23, 1 for Mar 24).",2,,1649110877
BUR5447,22/03/16,2016,1,Political violence,Battles,Armed clash,Mutiny of Military Forces of Burundi (2005-),,1,Military Forces of Burundi (2005-),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,1,11,,108,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,,Bujumbura,-3.3772,29.358,1,AFP; Xinhua,International,Senior army officer Darius Ikurakura shot dead inside army headquarters in Bujumbura. Witnesses said the attacker was a soldier.,1,,1644886945
SSD2713,22/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (South Sudan),,4,Unidentified Communal Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Jonglei,Pochalla,Pochalla,Pochalla,7.1881,34.0993,2,Radio Tamazuj,National,"Second day of fighting between communal militias from pochalla North and Pochalla South. 3 killed, 3 injured on second day.",3,,1649110877
MLI1169,21/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Mali),Islamist Militia (Mali),3,Military Forces of Mali (2013-2020),Police Forces of Mali (2013-2020); EUTM Mali: European Union Training Mission Mali,1,13,,466,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Xinhua; AP,International,"Two or three gunmen attacked a hotel housing EUTM. Soldiers and police fought back, killing one and arresting two. 17 later arrested in connection.",1,,1622068189
SSD2711,21/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (South Sudan),,4,Unidentified Communal Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Jonglei,Pochalla,Pochalla,Pochalla,7.1881,34.0993,2,Radio Tamazuj,National,Shootout between communal miltiias of Pochalla North and Pochalla South. No casualties.,0,,1649110877
SSD2709,20/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,,728,Eastern Africa,South Sudan,Central Equatoria,Morobo,Morobo,Morobo,3.6869,30.7748,1,Radio Tamazuj,National,"Unknown group raided wildlife service base in Morobo, stole weapons and abducted 3 soldiers.",0,,1649110875
SSD2708,19/03/16,2016,1,Political violence,Battles,Armed clash,Nuer Ethnic Militia (South Sudan),Refugees/IDPs (South Sudan),4,Nuer Ethnic Militia (South Sudan),Refugees/IDPs (South Sudan),4,44,,728,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8551,31.5799,1,Radio Tamazuj,National,"Different Nuer ethnic militias fight each other with spears and machetes within UN protection site in Juba. Peacekeepers fired tear gas. At least 1 dead, 110 wounded, including 2 UNMISS peacekeeper with minor injuries.",1,,1649110875
BUR5427,18/03/16,2016,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Burundi),,3,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,33,,108,Eastern Africa,Burundi,Bujumbura Rural,Mukike,Rukina,Kanyunya,-3.5207,29.5349,1,Undisclosed Source,Local partner-Other,"Unknown group shot at head Imbonerakure of Rukina area in Kanyunya hill, shot in leg. Supposedly in retaliation for Imbonerakure arresting people involved in anti-third term protests.",0,,1571260141
SSD2707,18/03/16,2016,2,Political violence,Battles,Armed clash,Unidentified Clan Militia (South Sudan),,4,Unidentified Clan Militia (South Sudan),,4,44,,728,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,2,Radio Tamazuj,National,"6 killed, 5 injured in cattle raid in Tonj South over the weekend, between clans from Tonj and Apok vs. clans from Apok and Yar area.",6,,1649110880
BUR5415,16/03/16,2016,1,Political violence,Battles,Armed clash,Police Forces of Burundi (2005-),,1,Unidentified Armed Group (Burundi),,3,13,,108,Eastern Africa,Burundi,Bururi,Mugamba,Mugendo-Ngendo,Mugendo,-3.6121,29.6071,1,Undisclosed Source,Local partner-Other,Policeman shot and killed in Mugendo.,1,,1571260141
CEN3147,15/03/16,2016,1,Political violence,Battles,Armed clash,Seleka Militia,CPJP: Convention of Patriots for Justice and Peace,3,Military Forces of the Central African Republic (2014-2016) Gendarmerie,,1,13,,140,Middle Africa,Central African Republic,Bangui,Bangui,Arrondissement 3,Bangui - 3,4.3735,18.5374,1,RCA (Central African Republic); Depeches de Brazzaville (Republic of Congo),National-International,"After SRI officers arrested former Seleka leader of the CPJP, Abdoulaye Issene, the CAR Minister of Sport, at the Mpoko airport in Bangui, armed men loyal to him staged an assault on a gendarmerie outpost in the KM5 neighbourhood of Bangui and managed to release their leader.",0,,1622068189
SSD2701,15/03/16,2016,3,Political violence,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),Government of South Sudan (2011-),1,13,,728,Eastern Africa,South Sudan,Lakes,Rumbek Centre,Rumbek Town,Rumbek,6.8074,29.676,2,Gurtong Trust,International,"Clashes between SPLA and unidentified group as security officers were arresting the former Commissionner of Rumbek Central County over allegedly sheltering suspects in the killing of a student in Malualkon in March, leaving one soldier killed. The Commissionner was released eight months later.",1,,1639444371
BUR5400,12/03/16,2016,1,Political violence,Battles,Armed clash,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,FNL: National Forces of Liberation,,3,33,,108,Eastern Africa,Burundi,Cibitoke,Rugombo,Centre Urbain,Rugombo,-2.8095,29.082,1,Undisclosed Source,Local partner-Other,Imbonerakure beat FNL patrolmen in Rugombo.,0,,1571260141
SSD2694,12/03/16,2016,1,Political violence,Battles,Government regains territory,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Aweil Town,Aweil,8.767,27.3966,3,South Sudan News Agency,National,"Clashes between military and SPLA/M-IO in Kangabar County, Northern Bahr el Ghazal State (capital Aweil used) for second day. On Mar 12, government forces pushed rebels out and retook control of area of Kangabar.",0,,1627939370
MLI1168,12/03/16,2016,1,Political violence,Battles,Armed clash,Mutiny of MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020),,8,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020),,8,88,,466,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,AFP; RFI,International,"Chadian peacekeeper opened fire on his colleagues, killing two and injuring one. The attack comes against the backdrop of tension within the Chadian peace contingent due to disagreements over pay and living conditions.",2,,1670285723
SSD2693,11/03/16,2016,1,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil West,Aweil Town,Aweil,8.767,27.3966,3,South Sudan News Agency,National,"Clashes between military and SPLA/M-IO in Kangabar County, Northern Bahr el Ghazal State (capital Aweil used). 1 soldier killed.",1,,1627939370
SSD2692,10/03/16,2016,2,Political violence,Battles,Armed clash,Murle Ethnic Militia (South Sudan),,4,Bor Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,44,,728,Eastern Africa,South Sudan,Jonglei,Bor South,Jalle,Jalle,6.6715,31.4775,2,Sudan Tribune,International,"Around 10 March 2016 (as reported), Murle militia clashed with local militia (presumed to be Bor Dinka) at Kuei in Jalle payam (Bor South county, Jonglei state; coded to Jalle), with one Murle militiaman being killed on the spot and another later dying of their wounds. Four children were abducted by the Murle, though were later rescued.",2,,1657039170
SSD2687,09/03/16,2016,1,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Upper Nile,Ulang,Ulang,Panyang,8.8067,32.616,2,Sudan Tribune,International,"Military shelling and ground fighting at SPLM/A-IO positions in Panyang, Nordeng, and Dhoreding.",0,,1622502787
BUR5387,08/03/16,2016,1,Political violence,Battles,Armed clash,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Military Forces of Burundi (2005-),,1,13,,108,Eastern Africa,Burundi,Karuzi,Buhiga,Buhiga,Gitanga,-3.0533,30.1833,1,Undisclosed Source,Local partner-Other,"Two Imbonerakure beat a soldier in Gitanga, arrested by police.",0,,1571260141
SSD2682,08/03/16,2016,1,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Unity,Koch,Kuachlual,Koch,8.5945,29.9938,2,Sudan Tribune,International,"Clashes between military and SPLM/A-IO in Koch County. 1 soldier killed, 1 rebel killed over two days of fighting (1 fatality coded for Mar 7, and 1 fatality for Mar 8).",1,,1627939370
SSD2683,08/03/16,2016,1,Political violence,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,,728,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,Nasir,Nasir,8.6163,33.0663,1,Radio Tamazuj; Sudan Tribune,National-International,"Clashes between military and SPLM/A-IO in Nasir. At least 5 soldiers killed, 10 wounded.",5,,1649110870
